UserID,University
9759,Illinois Institute of Technology
9760,University of Notre Dame
9760,University of Wisconsin-Madison
9760,University of Iowa
9761,
9762,
9763,
9764,"The University of Tennessee, Knoxville"
9764,Boston University
9765,Boston University
9765,Washington State University
9766,
9767,
9768,Johns Hopkins University
9769,
9770,Michigan State University
9770,The University of Georgia
9771,University of Michigan
9771,Boston University
9772,
9773,Arizona State University
9773,California Institute of Technology (Caltech)
9773,Carnegie Mellon University
9774,
9775,"University of Maryland, Baltimore County"
9776,University of Florida
9776,University of Texas at Austin
9776,Oregon State University
9777,Emory University
9778,University of Illinois at Urbana-Champaign
9778,Northeastern University
9779,
9780,Georgetown University
9781,
9782,
9783,
9784,
9785,
9786,
9787,
9788,University of Pittsburgh
9788,Harvard University
9788,Washington University in St. Louis
9789,"University of California, Davis"
9789,University of Pennsylvania
9790,The New School
9791,
9792,
9793,Harvard University
9794,
9795,University of Chicago
9796,
9797,University of Florida
9798,University of Utah
9799,Arizona State University
9799,Virginia Polytechnic Institute and State University
9799,Johns Hopkins University
9800,University of Rochester
9801,Vanderbilt University
9802,
9803,
9804,The New School
9804,North Carolina State University
9804,Boston College
9805,
9806,
9807,
9808,
9809,Washington University in St. Louis
9809,Drexel University
9810,
9811,University of Hawai
9811,Michigan State University
9812,
9813,Rensselaer Polytechnic University
9814,Florida State University
9815,
9816,
9817,University of Michigan
9818,Georgia Institute of Technology
9818,George Washington University
9819,University of Chicago
9819,Johns Hopkins University
9820,
9821,
9822,
9823,University of Wisconsin-Madison
9823,University of New Mexico
9823,Duke University
9824,Case Western Reserve University
9825,University of Utah
9826,
9827,
9828,Virginia Polytechnic Institute and State University
9829,
9830,Yale University
9831,Tufts University
9831,University of Colorado Boulder
9832,
9833,
9834,University of Wisconsin-Madison
9835,"Stony Brook University, State University of New York"
9835,Northwestern University
9835,Colorado State University
9836,
9837,
9838,
9839,
9840,"University of Maryland, College Park"
9841,University of Connecticut
9841,"The University of Tennessee, Knoxville"
9841,Clark University
9842,
9843,Oregon State University
9844,Brandeis University
9844,Washington State University
9844,"University of Maryland, Baltimore County"
9845,University of Utah
9845,Dartmouth College
9846,
9847,Boston University
9847,Vanderbilt University
9847,University of Vermont
9848,Northeastern University
9848,University of Pittsburgh
9848,University of Colorado Boulder
9849,
9850,"University of California, Riverside"
9850,University of Michigan
9851,"University of Illinois, Chicago (UIC)"
9852,
9853,University of Rochester
9853,University of Texas at Austin
9854,
9855,
9856,
9857,Rutgers University - New Brunswick
9858,
9859,University of New Mexico
9859,Princeton University
9860,
9861,University of Texas at Austin
9862,University of New Mexico
9863,Tulane University
9863,Duke University
9864,
9865,
9866,
9867,Virginia Polytechnic Institute and State University
9867,Georgia Institute of Technology
9867,University of Iowa
9868,
9869,Wayne State University
9870,
9871,"University of Colorado, Denver"
9872,
9873,Michigan State University
9874,
9875,
9876,Howard University
9876,Case Western Reserve University
9876,University of Kansas
9877,Emory University
9878,University at Buffalo SUNY
9879,
9880,
9881,Vanderbilt University
9882,University of Miami
9883,University of Michigan
9883,University of Washington
9884,Johns Hopkins University
9885,
9886,
9887,
9888,
9889,
9890,
9891,
9892,
9893,
9894,Dartmouth College
9894,Colorado State University
9894,Arizona State University
9895,
9896,The New School
9896,California Institute of Technology (Caltech)
9896,George Washington University
9897,University at Buffalo SUNY
9898,Lehigh University
9898,University of Utah
9899,
9900,
9901,
9902,Dartmouth College
9903,
9904,The Ohio State University
9905,
9906,George Washington University
9907,"University of California, Santa Cruz"
9907,University of Wisconsin-Madison
9908,
9909,
9910,University of Massachusetts Amherst
9910,University of Miami
9910,Carnegie Mellon University
9911,University of Wisconsin-Madison
9911,Duke University
9912,University of Illinois at Urbana-Champaign
9912,"University of California, Irvine"
9912,University of Southern California
9913,Columbia University
9914,
9915,
9916,"University of North Carolina, Chapel Hill"
9917,University of Vermont
9918,University of Illinois at Urbana-Champaign
9919,University of Chicago
9919,"University of North Carolina, Chapel Hill"
9919,"University of California, Davis"
9920,
9921,
9922,University of Pennsylvania
9923,Rice University
9923,Emory University
9924,The New School
9924,Dartmouth College
9925,University of Wisconsin-Madison
9925,Texas A&M University
9926,
9927,
9928,
9929,
9930,Rice University
9931,George Washington University
9931,University of Florida
9931,University at Buffalo SUNY
9932,
9933,Massachusets Institute of Technology
9933,Illinois Institute of Technology
9933,"University of California, Berkeley (UCB)"
9934,
9935,
9936,
9937,University of Chicago
9937,University of Vermont
9937,Boston University
9938,
9939,
9940,
9941,Tufts University
9942,"University of Colorado, Denver"
9942,Rice University
9943,"University of California, Santa Cruz"
9943,"University of California, Irvine"
9943,Virginia Polytechnic Institute and State University
9944,
9945,Johns Hopkins University
9945,University of Florida
9945,Dartmouth College
9946,
9947,"University of California, Los Angeles (UCLA)"
9948,
9949,
9950,
9951,University of Massachusetts Amherst
9952,
9953,
9954,
9955,Washington University in St. Louis
9955,Northeastern University
9955,The University of Arizona
9956,
9957,University of Oklahoma
9957,Rutgers University - New Brunswick
9957,Clark University
9958,Georgia Institute of Technology
9959,
9960,"University of Maryland, Baltimore County"
9961,University at Buffalo SUNY
9962,Boston College
9962,Brandeis University
9963,
9964,
9965,
9966,
9967,
9968,Illinois Institute of Technology
9969,New York University
9970,Boston College
9971,
9972,
9973,
9974,California Institute of Technology (Caltech)
9974,Boston College
9974,Drexel University
9975,
9976,
9977,"The University of Tennessee, Knoxville"
9977,Northwestern University
9977,Duke University
9978,Brown University
9979,Oregon State University
9979,University of Southern California
9979,Rensselaer Polytechnic University
9980,University of South Florida
9980,Rutgers University - New Brunswick
9981,University at Buffalo SUNY
9982,Drexel University
9983,
9984,
9985,University of Rochester
9985,Columbia University
9985,University of Notre Dame
9986,University of Minnesota
9987,
9988,
9989,"University of Maryland, College Park"
9989,"The University of Tennessee, Knoxville"
9989,"University of California, Riverside"
9990,
9991,
9992,
9993,Oregon State University
9994,"University of California, Los Angeles (UCLA)"
9995,"University of California, Riverside"
9996,University of Massachusetts Amherst
9996,University of Oklahoma
9996,"Stony Brook University, State University of New York"
9997,University of Connecticut
9998,University of Washington
9999,Brandeis University
9999,The Ohio State University
10000,
10001,
10002,
10003,"University of Colorado, Denver"
10003,Purdue University
10004,Boston College
10005,
10006,
10007,
10008,"The University of Tennessee, Knoxville"
10009,Case Western Reserve University
10010,
10011,New York University
10012,"University of Maryland, College Park"
10012,University of Iowa
10012,University of Connecticut
10013,Purdue University
10013,The New School
10013,Pennsylvania State University
10014,
10015,Michigan State University
10015,University of Michigan
10016,University of Minnesota
10016,"University of California, Los Angeles (UCLA)"
10016,Brandeis University
10017,Georgetown University
10017,Lehigh University
10018,
10019,
10020,University of Vermont
10020,Brandeis University
10020,"University of California, Davis"
10021,
10022,
10023,Rutgers University - New Brunswick
